Date,Count
2001,448
2002,521
2003,435
2004,525
2005,627
2006,522
2007,480
2008,474
2009,438
2010,493
2011,336
2012,319
2013,373
2014,276
2015,378
2016,306
2017,311
2018,246
2019,384
2020,447
