Program,State,CD,Facilities,Percent
CAA,PA,,152,1.7167381974248928
CWA,PA,,2686,13.789208891626881
RCRA,PA,,120,0.523354703650399
CAA,PA,9,7,1.3972055888223553
CWA,PA,9,202,12.038140643623361
RCRA,PA,9,2,0.18281535648994515
