Date,Amount,Count
2001,0,5
2002,1211231,27
2003,10000,10
2004,0,7
2005,30000,4
2006,0,5
2007,0,1
2008,0,0
2009,0,4
2010,1240900,8
2011,329420,10
2012,90600,8
2013,0,7
2014,105000,18
2015,10000,1
2016,170628,13
2017,1140068,12
2018,27500,9
2019,0,2
2020,5000,1
