Date,Count
2001,44
2002,39
2003,43
2004,68
2005,38
2006,38
2007,58
2008,49
2009,29
2010,25
2011,35
2012,35
2013,46
2014,36
2015,46
2016,68
2017,839
2018,677
2019,316
2020,135
