Date,Amount,Count
2001,0.0,286
2002,130500.0,197
2003,3150.0,58
2004,19100.0,180
2005,42450.0,206
2006,44325.0,118
2007,47905.0,114
2008,9685.0,270
2009,97917.5,132
2010,382670.0,148
2011,197370.0,95
2012,300193.0,76
2013,138310.5,88
2014,9209.619999999999,64
2015,669288.0,100
2016,556034.5,131
2017,36693.0,93
2018,13699.0,82
2019,16103.0,31
2020,13515.0,14
