Program,State,CD,Facilities,Percent
CAA,TN,,35,1.2345679012345678
CWA,TN,,463,5.087353038127678
RCRA,TN,,78,1.8754508295263286
CAA,TN,2,2,0.7604562737642585
CWA,TN,2,53,5.9284116331096195
RCRA,TN,2,4,1.0582010582010581
