Date,Amount,Count
2001,33250,3
2002,83500,4
2003,197301,6
2004,104225,5
2005,66600,2
2006,715390,4
2007,223690,5
2008,170883,5
2009,0,0
2010,369494,3
2011,50600,4
2012,726760,4
2013,56000,3
2014,26800,2
2015,30380,2
2016,23000,3
2017,201100,4
2018,10000,2
2019,0,1
2020,0,1
