Date,Amount,Count
2001,101440.0,58
2002,99487.0,75
2003,745836.0,134
2004,124573.0,69
2005,72677.0,64
2006,72930.0,66
2007,112115.0,68
2008,77546.0,48
2009,202723.48,67
2010,171774.34,72
2011,87591.81,43
2012,31404.319999999996,32
2013,47374.73999999999,50
2014,33950.560000000005,40
2015,49741.95,43
2016,32962.42,36
2017,59578.48,54
2018,77347.87,57
2019,598897.55,66
2020,53470.979999999996,56
