Program,State,CD,Facilities,Percent
CAA,NJ,,16,0.26468155500413565
CWA,NJ,,2206,20.388170055452864
RCRA,NJ,,276,2.3695054945054945
CAA,NJ,2,7,1.4705882352941175
CWA,NJ,2,281,25.224416517055655
RCRA,NJ,2,29,3.751617076326003
