Program,State,CD,Facilities,Percent
CAA,KY,,8,1.171303074670571
CWA,KY,,2073,25.237399561723883
RCRA,KY,,74,3.7055583375062593
CAA,KY,2,0,0.0
CWA,KY,2,246,19.93517017828201
RCRA,KY,2,14,4.545454545454546
