Date,Count
2001,13
2002,2
2003,0
2004,5
2005,6
2006,2
2007,1
2008,0
2009,8
2010,2
2011,1
2012,0
2013,0
2014,0
2015,3
2016,9
2017,1
2018,10
2019,1
