Date,Amount,Count
2001,105870.0,7
2002,3000.0,3
2003,262000.0,8
2004,50000.0,8
2005,9350.0,25
2006,231400.0,13
2007,14000.0,5
2008,12000.0,6
2009,236040.0,18
2010,248100.0,16
2011,19000.0,5
2012,106950.0,29
2013,76300.0,25
2014,32200.0,34
2015,543370.0,177
2016,90000.0,28
2017,3394678.6,147
2018,100000.0,65
2019,275472.0,80
2020,566680.0,24
