Date,Sum_District,Sum_State
2010,2807950.7520000003,53003625.803733006
2011,2289009.738,51550708.593921974
2012,2679945.582,48290342.590430014
2013,2511597.8619999997,54527577.5458
2014,2577814.6939999997,54218429.36180004
2015,2387884.7120000003,54668794.69870002
2016,2327002.538,56778459.98509997
2017,1377505.71,50770113.49050002
2018,2407517.994,52277893.242899984
