Date,Amount,Count
2001,29911.0,8
2002,39052.0,13
2003,663500.0,5
2004,0.0,3
2005,5000.0,2
2006,21476.0,4
2007,28108.0,4
2008,0.0,3
2009,4978.0,2
2010,28820.0,2
2011,34631.0,3
2012,55802.0,2
2013,14262.0,2
2014,12000.0,27
2015,0.0,1
2016,4641.98,11
2017,13551.55,9
2018,43800.0,8
2019,19547.5,6
2020,64385.04,7
