Date,Count
2001,9
2002,11
2003,11
2004,9
2005,7
2006,5
2007,4
2008,4
2009,0
2010,1
2011,0
2012,0
2013,0
2014,3
2015,5
2016,4
2017,2
2018,7
2019,4
