Date,Sum_District,Sum_State
2010,3407199.565175,54701169.98327703
2011,3134432.4541249997,52220518.26050401
2012,2549956.1154250004,50817430.213981025
2013,2850467.852,48201163.73810001
2014,3087358.657,48480428.24079401
2015,2184656.076,47324630.599094056
2016,1892235.561,44152001.96289398
2017,1574798.6379999998,38786629.54329702
2018,1512493.004,41531488.355494015
