Date,Count
2001,31
2002,38
2003,54
2004,69
2005,49
2006,53
2007,49
2008,63
2009,45
2010,50
2011,43
2012,45
2013,29
2014,42
2015,39
2016,39
2017,40
2018,36
2019,46
2020,30
