Date,Count
2001,95
2002,133
2003,165
2004,197
2005,167
2006,165
2007,136
2008,152
2009,126
2010,145
2011,129
2012,121
2013,111
2014,129
2015,92
2016,117
2017,100
2018,108
2019,120
2020,70
