Program,State,CD,Facilities,Percent
CAA,MI,,99,3.4422809457579975
CWA,MI,,1460,45.06172839506173
RCRA,MI,,468,1.933484817186532
CAA,MI,2,12,4.428044280442804
CWA,MI,2,98,36.56716417910448
RCRA,MI,2,18,0.9841443411700382
