REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110003655839,ROGERS PRINTING INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110003655839,43.19185,-85.93663000000001
110006649305,RIVER HAVEN MHP WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110006649305,43.025555,-86.140833
110009910882,INDIAN TRAILS CHILDRENS CAMP WWSL,13,,http://echo.epa.gov/detailed-facility-report?fid=110009910882,42.9744,-85.82785
110028295164,GRAND HAVEN BL&P,13,,http://echo.epa.gov/detailed-facility-report?fid=110028295164,43.0612,-86.23666999999999
110039709321,RAVENNA WWSL,13,,http://echo.epa.gov/detailed-facility-report?fid=110039709321,43.264720000000004,-85.93807
110041950680,DEN DULK DAIRY FARM LLC-CAFO,13,,http://echo.epa.gov/detailed-facility-report?fid=110041950680,43.165549,-85.977666
110001848671,"SAF-HOLLAND, INC.",13,,http://echo.epa.gov/detailed-facility-report?fid=110001848671,42.7811,-86.12716999999999
110009026516,OTTAWA CRC-CHESTER TWP WWSL,13,,http://echo.epa.gov/detailed-facility-report?fid=110009026516,43.135659999999994,-85.87987
110000410396,GRAND HAVEN BOARD OF LIGHT & POWER,13,,http://echo.epa.gov/detailed-facility-report?fid=110000410396,43.071111,-86.233889
110041950546,PRECISION PORK FARM-CAFO,13,,http://echo.epa.gov/detailed-facility-report?fid=110041950546,42.79687,-85.90609
110041950699,NORTHPOINT DAIRY-CAFO,13,,http://echo.epa.gov/detailed-facility-report?fid=110041950699,43.48574,-86.00939
110067617528,FRITO-LAY-MUSKEGON,13,,http://echo.epa.gov/detailed-facility-report?fid=110067617528,43.20663,-86.18985
110022915639,FORMED SOLUTIONS INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110022915639,42.7339,-86.10699
110069483678,NORTH MUSKEGON MS4-MUSKEGON,13,,http://echo.epa.gov/detailed-facility-report?fid=110069483678,43.256370000000004,-86.26729
110040770537,GRAND RIVER GRAIN-CAFO,13,,http://echo.epa.gov/detailed-facility-report?fid=110040770537,43.04421,-86.03679
110040770546,RYZEBOL DAIRY-CAFO,13,,http://echo.epa.gov/detailed-facility-report?fid=110040770546,43.293003999999996,-85.90809499999999
110067584929,OLD DOMINION FREIGHT LINE-GR,13,,http://echo.epa.gov/detailed-facility-report?fid=110067584929,42.871558,-85.56640300000001
110000725252,GRAND RAPIDS WTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110000725252,42.97198,-86.21468
110029518476,R SHAFER HOG-CAFO,13,,http://echo.epa.gov/detailed-facility-report?fid=110029518476,43.788109999999996,-86.24579
110041952125,BRIGGS FARMS-CAFO,13,,http://echo.epa.gov/detailed-facility-report?fid=110041952125,43.967619,-86.239754
