Program,State,CD,Facilities,Percent
CAA,AL,,43,2.1916411824668707
CWA,AL,,1209,11.074471008518824
RCRA,AL,,55,0.9598603839441536
CAA,AL,1,8,3.187250996015936
CWA,AL,1,180,10.650887573964498
RCRA,AL,1,5,0.48543689320388345
