Date,Sum_District,Sum_State
2010,69947.712,112237452.11440237
2011,71970.748,111471552.27011228
2012,129231.10999999999,123026204.84424603
2013,122820.96200000001,122957830.8989999
2014,104350.064,123607832.87198098
2015,115468.06599999999,119545675.77058204
2016,127415.29000000001,110809832.73011795
2017,148074.344,107054180.31674504
2018,135507.84399999998,108394920.90080598
