Program,State,CD,Facilities,Percent
CAA,OK,,32,0.22852245947297006
CWA,OK,,416,39.31947069943289
RCRA,OK,,23,0.66493206128939
CAA,OK,4,6,0.2762430939226519
CWA,OK,4,49,36.029411764705884
RCRA,OK,4,5,1.1848341232227488
