Program,State,CD,Facilities,Percent
CAA,NC,,75,2.524402558061259
CWA,NC,,977,15.689738236711095
RCRA,NC,,60,0.751503006012024
CAA,NC,11,4,1.4981273408239701
CWA,NC,11,153,20.158102766798418
RCRA,NC,11,8,1.6326530612244898
