Date,Count
2001,307
2002,238
2003,276
2004,298
2005,342
2006,397
2007,446
2008,432
2009,404
2010,439
2011,590
2012,673
2013,800
2014,822
2015,858
2016,864
2017,893
2018,844
2019,812
2020,484
