Program,State,CD,Facilities,Percent
CAA,KY,,8,1.171303074670571
CWA,KY,,2073,25.237399561723883
RCRA,KY,,74,3.7055583375062593
CAA,KY,6,2,1.9417475728155338
CWA,KY,6,218,21.18561710398445
RCRA,KY,6,15,4.437869822485207
