Date,Amount,Count
2001,22000.0,29
2002,0.0,15
2003,0.0,16
2004,0.0,5
2005,0.0,12
2006,0.0,20
2007,25000.0,15
2008,31000.0,20
2009,250.0,19
2010,0.0,10
2011,0.0,31
2012,0.0,31
2013,5000.0,61
2014,63000.0,76
2015,5625.0,54
2016,48000.0,55
2017,19750.0,73
2018,195000.0,67
2019,12000.0,61
2020,6000.0,16
