Date,Count
2001,133
2002,110
2003,87
2004,117
2005,144
2006,144
2007,136
2008,147
2009,186
2010,187
2011,173
2012,125
2013,122
2014,127
2015,124
2016,153
2017,135
2018,131
2019,94
2020,31
