Program,State,CD,Facilities,Percent
CAA,MI,,99,3.4422809457579975
CWA,MI,,1460,45.06172839506173
RCRA,MI,,468,1.933484817186532
CAA,MI,3,10,4.672897196261682
CWA,MI,3,88,42.926829268292686
RCRA,MI,3,24,1.6010673782521683
