Date,Count
2001,396
2002,425
2003,584
2004,719
2005,499
2006,574
2007,507
2008,578
2009,577
2010,456
2011,363
2012,273
2013,310
2014,493
2015,550
2016,717
2017,681
2018,710
2019,774
2020,187
