Date,Count
2001,1699
2002,2958
2003,4329
2004,4954
2005,5386
2006,5156
2007,5342
2008,5104
2009,5196
2010,5144
2011,4798
2012,4399
2013,4605
2014,5294
2015,4433
2016,6276
2017,4702
2018,5919
2019,6768
2020,2440
