Date,Count
2001,264
2002,1405
2003,2256
2004,2616
2005,3726
2006,3485
2007,3729
2008,3545
2009,3528
2010,3529
2011,3467
2012,3027
2013,3158
2014,3123
2015,2898
2016,4929
2017,2471
2018,2095
2019,2879
2020,1176
