Program,State,CD,Facilities,Percent
CAA,HI,,16,13.91304347826087
CWA,HI,,127,7.303047728579644
RCRA,HI,,25,1.7135023989033584
CAA,HI,1,7,16.27906976744186
CWA,HI,1,69,10.058309037900875
RCRA,HI,1,12,1.5915119363395225
