Date,Amount,Count
2001,7701,6
2002,14580,4
2003,13060,3
2004,5500,1
2005,599000,6
2006,16400,3
2007,77600,2
2008,2300,1
2009,961000,3
2010,0,0
2011,52900,7
2012,108500,7
2013,10900,3
2014,19500,2
2015,0,0
2016,52400,4
2017,0,0
2018,9400,1
2019,16000,1
2020,123461,1
