Date,Count
2001,2
2002,4
2003,2
2004,4
2005,3
2006,1
2007,1
2008,2
2009,2
2010,1
2011,7
2012,3
2013,3
2014,0
2015,3
2016,5
2017,3
2018,6
2019,18
2020,7
