Date,Sum_District,Sum_State
2010,5246888.925999999,10312944.000362
2011,5424496.972,10607535.99845
2012,5407713.822,10329748.513315
2013,5164503.243999999,9830464.628
2014,5416000.966,9843776.917999998
2015,5485074.964,9754447.497999998
2016,5372632.33,9494292.777999999
2017,4998020.454,8660870.881999997
2018,4991515.222,8705290.568000006
