Date,Amount,Count
2001,0.0,0
2002,0.0,0
2003,0.0,3
2004,0.0,6
2005,16250.0,7
2006,5000.0,6
2007,0.0,8
2008,52700.0,9
2009,0.0,3
2010,10800.0,9
2011,9200.0,8
2012,28650.0,3
2013,0.0,4
2014,7800.0,2
2015,8500.0,3
2016,0.0,0
2017,0.0,3
2018,5000.0,6
2019,11995.810000000001,2
2020,17600.0,1
