Date,Amount,Count
2001,10000.0,1
2002,100000.0,6
2003,50000.0,6
2004,74330.0,6
2005,356500.0,10
2006,436536.8,3
2007,144167.0,4
2008,120000.0,3
2009,12000.0,1
2010,37301.0,5
2011,8900000.0,10
2012,16000.0,12
2013,20000.0,1
2014,27000.0,1
2015,12500.0,1
2016,27000.0,1
2017,50000.0,2
2018,0.0,0
2019,276000.0,5
2020,45000.0,2
