Date,Count
2001,1
2002,3
2003,3
2004,2
2005,0
2006,2
2007,3
2008,1
2009,1
2010,1
2011,1
2012,1
2013,0
2014,0
2015,5
2016,3
2017,8
2018,4
2019,7
2020,2
